,rating,text
9611,0,love miami sad trip almost pool work tan wahoo
9612,0,yuk chain come ride game cover black greas
9613,4,touch mum look marit run commun
9614,4,welcom hope help
9615,0,go north law firm parti
9616,4,514 tweet way soooo self
9617,0,crap go miss twitter parti work orient tonight
9618,0,ha ha ha punish worship voic mine
9619,4,depend one ascot blow lot posit skippi
9620,4,like aircraft normal fli
9621,0,weekend turn kind bore miss special someon lot work start tomorrow cant sleep though
9622,0,lincoln today interview passport offic
9623,4,u whine endlessli weather yet still live
9624,0,bore spreadsheet
9625,0,miss johnni ed
9626,0,procrastin way much morn final sit work bore day day report work noth fun
9627,4,go breakfast work work updat parad
9628,4,mission statement someth like
9629,0,let say foot bleed liter
9630,0,turn earli tonight feel well fu
9631,0,wish could go visit dubai next weekend
9632,4,lili le week
9633,0,leav tanto vet oper today realli scar
9634,0,need stylist design june queen shoot help
9635,0,roll summer want holiday ca afford one two week zero exam
9636,4,happi birthday happi birthday look like twenti realli 43
9637,0,want ga xma day poor
9638,0,worri get readi bust review mayb new video incred busi apart inspect week
9639,4,find tweet love hack thank much make
9640,4,paint aborigin style canva sure look right oh well
9641,0,last two post make sound like hold back
9642,4,happi mama day let get babi
9643,0,freak steve job liver transplant
9644,4,look forward tomorrow
9645,0,way get way get wine
9646,0,4 follow
9647,4,studi endocrin system cartoon help rememb
9648,4,back work go go lie box
9649,4,zap congrat happi anniversari
9650,0,damn id awesom prob connecticut back philli tomorrow
9651,0,lot hug come way hug
9652,4,hang chill hubbi gon na cut hair watch movi
9653,0,know make though sure
9654,0,headach
9655,4,find quit lot mate twitter
9656,0,get readi fli home today gon na long one
9657,4,rain outsid window sooth tonight somehow
9658,4,still need get smoke photo forget
9659,0,dethron call
9660,4,expect parent tomorrow
9661,0,ye perfect morn stream long poof go listen
9662,4,yessir internet back action annoy sweeti pie next two hour
9663,0,ca wait exam do even though summer suck caus car
9664,0,feel well
9665,0,drop phone bunki bum foot sorri
9666,0,think one worst kind dream
9667,4,babi im start bottl frappuccino least friday sleep late morrow good day
9668,4,road bet would right moot
9669,0,mom wo let watch jona
9670,0,dig goldfish alreadi
9671,4,goodnight gon na come earli
9672,4,aww pic girl look ador
9673,4,mention blog address shameless self promot
9674,0,goodi tweet get ta get 430
9675,0,jesu still 6 page includ bonu
9676,4,listen music vacuum life teen guess
9677,0,rain rain go away
9678,4,would love realli much whiner hard time mic food
9679,0,light hav earli morn check outlet shop long drive back tulsa want end
9680,4,6 struggl find last first one get box
9681,0,know realli put life perspect olaf saturday noon
9682,4,watch coffe princ love
9683,4,love air boy wish
9684,4,excit get go lunch ben amp also gon na bring glass
9685,0,nearli finish holiday
9686,0,want dinner next week tang soo look
9687,0,well paint kitchen except part near top ceil like blue cook anyth dinner tonit
9688,0,depress right could say bad word vanish thin air possibl give
9689,4,morn ah geographi class sooo interest
9690,0,aww want alreadi lol
9691,0,total frustrat well least loss bad last hero part anyon know howard
9692,0,seal mac sad guess well vista mac big
9693,0,year sinc princess star tragedi
9694,0,ahah figur 30 updat go hit miss busi server make sad
9695,0,leav leed miss
9696,0,wow spend almost school shit could go car
9697,0,plan window today mini incid involv bucket dodgi handl sever litr water carpet amp lamin floor
9698,0,duh ask germain bu ingrid la male deh
9699,4,see tiger tell expect game
9700,4,forget palm yung titl nun
9701,4,ah mind amaz much peopl app mostli useless chatter anyway
9702,4,love sentenc
9703,0,know dude get readi go pakistan whole freakin summer wish luck
9704,0,rain germani
9705,4,heya leav u anoth pic comment u read lol box
9706,0,tonight bear born could go home im cours pray miracl car pli step help lebron play
9707,0,lose follow
9708,0,worst mood
9709,4,final abl get rid peski error laptop startup good riddanc
9710,4,om girl bitch come spain
9711,0,well dont want go
9712,0,saw dead kitten road liter burst tear
9713,0,could agre peopl keep steal elast band ball
9714,4,smile world smile weep weep alon
9715,0,mayb one serv icecream icecream crack 3 month give belli soooo
9716,4,lineman goodnight
9717,4,good morn town shop inhabit how everybodi
9718,0,think readi go know mean
9719,4,get blackberri sunday
9720,0,pretti good age hand suck realli good
9721,4,aww thank jenni mention u glad help thank alway keep u date david info
9722,0,wilcox want chippi ca get proper chippi fast food place chip shop
9723,4,sorri girl bad see tweet ning team lose game
9724,4,finish make birthday list
9725,0,feel lone sad tonight mani night day oh day day
9726,0,com come
9727,0,need muggl
9728,0,u never even thank oh well
9729,0,allow drum stuck bass instead jack bruce still blow band member away watch
9730,4,lao ya man movi look whack heck whack idea comin play piston need dude like u
9731,0,word describ im feel
9732,0,headach
9733,0,bout go walk shed love handl realli need motiv partner
9734,4,buck hehe well hope right want innoc tell minist think scar
9735,4,well finish lunch get curiou twitter sign
9736,4,quadrupl quick tip block oo default avatar appear follow attract turn cluster
9737,4,offic work dizzi saturday wait free box fuse
9738,0,troubl stuff give person bad bloodi dream
9739,0,bum even one testimoni flick
9740,4,excus bandaid skin knee fell chees factor
9741,4,next list seal crazi absolut congrat heidi wee girl hope rock world
9742,4,lol welcom amaz video maker hope one day good
9743,0,feel like shit still sick
9744,0,miss
9745,0,crusher like surf punk relat eat shit rid onboard skateboard hill even brutal hill
9746,0,wont twitter let pictur sassi
9747,4,miley amaz post also vote mav movi award thank girl
9748,4,keep tack internet account lol
9749,4,okay decid go bed
9750,4,happi joy love happi come mani flavor
9751,0,home alon unit nite 1350 bank there much
9752,0,oh dream woman dont cabl
9753,4,read himl nobodi use im anymor
9754,4,oh wow would love go someday right love hot hot weather
9755,0,work today still sick money call though
9756,0,miss youu laptop
9757,4,guess go sign bitch
9758,4,ah final second essay final bed battl sex pep ralli tomorrow westi greatest emce
9759,4,toot thank yeah call bea mainli mayb trixi trix one aunti alreadi call bumbl bea
9760,0,get sore throat
9761,4,morn thank ive got fri fire win gener quarter dark hors win either one happi
9762,4,high five congrat proud wait hard work pay hey liter hehe
9763,0,watch weather channel tweet read fu dull sunday even bow go rain week
9764,4,iphon show app main screen phone keypad fragil glass touchscreen
9765,0,well aint biatch hate lol amp call loser
9766,4,mac happi
9767,4,anyth ah sure bit bia base bio info
9768,4,test drop take ii haircut week hair long dentist later busi busi
9769,4,today great swim bounc u chill
9770,0,bad idea wake earli infern pain back wors ever
9771,0,sorri hug
9772,4,nod say think shrug charact want
9773,4,sur make sure youtub
9774,0,headphon travel entertain whatsoev bummer
9775,0,hind big disappoint
9776,0,ah hope rain age today
9777,4,ha ha tomboy girli inde girl love sport
9778,0,
9779,0,doesnt want go date im sad today sad day twitter
9780,0,good morn world ugh know make quit everyon els quit work 7 4 shift bare light
9781,0,anyon see beehiv updat see
9782,4,knew would work
9783,0,still need declar tax offic pay bit rubbish 14 day leav
9784,0,break right enriqu whole thing pull girl stage
9785,0,might job
9786,0,chill home havent talk boob 3 day
9787,4,mistak write ok right want practis littl
9788,4,go semi go first dose mayb second med depend give youll tomorrow
9789,4,warm welcom new follow wow thank tune poetri writer let know big fan
9790,0,nose block thing smell strong mean strong odour sniff
9791,0,fring chat man twitter facebook skype etc last check nimbu dint work
9792,0,final do unpack pack amp clean actual goin miss apart strang feel
9793,0,risk well good point think real dri hope anyway arm fairli bruis
9794,0,sale well sound like atmo actual
9795,0,bum suppos go meet tom belong today ride
9796,0,hay name data amp dumbest person aliv fol
9797,0,ugh look forward clean tomo suck
9798,0,good morn love peopl didnt sleep well last night bird
9799,4,grab someon cuddl get ye bed
9800,4,dat twa mani mani mani moon ago girl
9801,0,ive heard 10 put make u atlant
9802,4,good night
9803,0,haha prob would watch fox hour watch tonight bad
9804,4,last night adventur without doubt least grumpi person involv
9805,4,hehe thank one photo take reus later life
9806,0,darn realli want bore smart ummm guess ill somethin els
9807,0,tell didnt bracelet 24 hour ive alreadi lose woke go
9808,4,hope u gra day ahead
9809,0,last coupl day beauti hous go miss soooo much wont like week say last good
9810,4,tune superman within
9811,4,happen sleep haa anyway get home send
9812,0,miss miss pool parti quit grill quit chees sandwich grill still intens care
9813,0,take want badg
9814,0,school block absolut everyth
9815,4,work get pic
9816,4,2 piec work 1 week stand end year
9817,0,feelin like death morn definit gon na long day
9818,4,studi end day enjoy sun
9819,0,horrifi nightmar realli ca sleep
9820,0,woke dream food tast event end eat someth full ca go back 2
9821,4,come like suspens pleas ish hope
9822,4,ive never even hear lol pig haha go see foot foot oh
9823,0,cant run twitter chang last quit quit quit u quit gym lock run outsid uphil way hurt ankl showtim
9824,0,still 1300 vote behind
9825,4,miss midnight train georgia
9826,4,listen music draw
9827,0,realli suck
9828,4,post link pleas
9829,0,guy confus wif get english
9830,4,armadillo move neck today back much well thank hope well
9831,0,unabl post email though
9832,4,frosti dave wolf whistl relat
9833,4,excit parti 805 host bombay action mag centerfold scratch thisll mani
9834,0,mean mean addict spiral toward anger gon na end creepi wood
9835,0,even drink state need one
9836,0,im upset right alway catch guard mess
9837,4,need love need love togeth everybodi need love aka good
9838,0,optim hug get better time
9839,0,week easi anyth lucki graduat 2012 wan na come see walk walk lol come watch
9840,0,realli realli wish 550 dollar spend palm pre
9841,0,tri figur twitter applic give updat day must love day
9842,4,wo get chanc put fob question littl bum watch jim king babi good bacon
9843,0,well ruin everyth
9844,0,lol actual haha love merch way expens time 8 emma
9845,4,thank let u know
9846,4,row blame final demand pizza parti
9847,0,prude inform prior fam commit
9848,0,burn cooki
9849,0,home work damn warm stuck insid allay tho
9850,4,warm
9851,4,love much feder love go around yay roger
9852,4,look possibl joke lol
9853,4,name name erot wallpap get mock offic
9854,4,youd thank
9855,4,wait towel dri concoct propos henc complaint submiss system
9856,0,aint gettin anyon twitter updat phone
9857,4,go border littl bit mayb
9858,0,
9859,0,lol watch hate get beat card
9860,4,want say awesom actress mean girl time favorit movi
9861,4,go veggi burger sister go hair dye
